id,year,majortopic,subtopic 
5787,2006,0,0
5788,2006,0,0
5789,2006,0,0
5790,2006,0,0
5791,2006,0,0
5792,2007,7,701
5793,2007,10,1002
5794,2007,9,900
5795,2007,5,503
5796,2007,6,602
5797,2006,0,0
5798,2006,4,405
5799,2007,20,2004
5800,2007,20,2011
5801,2007,2,208
5802,2007,19,1910
5803,2007,13,1304
5804,2007,13,1308
5805,2007,15,1502
5806,2007,2,208
5807,2007,3,302
5808,2007,17,1707
5809,2007,7,700
5810,2007,1,107
5811,2007,7,700
5812,2007,9,900
5813,2007,3,302
5814,2007,14,1400
5815,2007,15,1500
5816,2007,15,1525
5817,2007,8,802
5818,2007,6,601
5819,2007,13,1300
5820,2007,13,1302
5821,2007,14,1401
5822,2007,21,2100
5823,2007,4,405
5824,2007,6,601
5825,2007,1,107
5826,2007,3,399
5827,2007,6,606
5828,2007,20,2002
5829,2007,8,807
5830,2007,15,1500
5831,2007,12,1210
5832,2007,12,1206
5833,2007,12,1208
5834,2007,6,601
5835,2007,5,500
5836,2007,10,1007
5837,2007,15,1525
5838,2007,20,2000
5839,2007,2,202
5840,2007,15,1522
5841,2007,9,900
5842,2007,10,1007
5843,2007,19,1929
5844,2007,12,1204
5845,2007,7,703
5846,2007,6,604
5847,2007,17,1706
5848,2007,7,705
5849,2007,16,1605
5850,2007,17,1798
5851,2007,1,104
5852,2007,20,2000
5853,2007,4,499
5854,2007,20,2001
5855,2007,2,206
5856,2007,6,607
5857,2007,5,502
5858,2007,15,1599
5859,2007,7,709
5860,2007,7,700
5861,2007,12,1299
5862,2007,3,399
5863,2007,0,0
5864,2007,0,0
5865,2007,0,0
5866,2007,0,0
5867,2007,0,0
5868,2007,0,0
5869,2007,0,0
5870,2007,0,0
5871,2007,0,0
5872,2007,0,0
5873,2007,0,0
5874,2007,0,0
5875,2007,0,0
5876,2007,0,0
5877,2007,0,0
5878,2007,0,0
5879,2007,0,0
5880,2007,0,0
5881,2007,0,0
5882,2007,0,0
5883,2007,0,0
5884,2007,0,0
5885,2007,0,0
5886,2007,0,0
5887,2007,0,0
5888,2007,13,1304
5889,2007,7,701
5890,2007,6,604
5891,2007,13,1399
5892,2007,0,0
5893,2007,0,0
5894,2007,0,0
5895,2007,0,0
5896,2007,0,0
5897,2007,0,0
5898,2007,0,0
5899,2007,0,0
5900,2007,0,0
5901,2007,0,0
5902,2007,0,0
5903,2007,0,0
5904,2007,0,0
5905,2007,0,0
5906,2007,0,0
5907,2007,0,0
5908,2007,0,0
5909,2007,0,0
5910,2007,0,0
5911,2007,0,0
5912,2007,0,0
5913,2007,0,0
5914,2007,0,0
5915,2007,7,701
5916,2007,5,501
5917,2007,15,1500
5918,2007,12,1204
5919,2007,12,1218
5920,2007,4,405
5921,2007,7,700
5922,2007,7,700
5923,2007,13,1308
5924,2007,5,599
5925,2007,0,0
5926,2007,1,107
5927,2007,20,2002
5928,2007,15,1501
5929,2007,5,502
5930,2007,8,899
5931,2007,3,302
5932,2007,15,1502
5933,2007,9,900
5934,2007,12,1210
5935,2007,13,1304
5936,2007,1,107
5937,2007,14,1401
5938,2007,8,801
5939,2007,8,801
5940,2007,3,300
5941,2007,8,800
5942,2007,15,1523
5943,2007,12,1210
5944,2007,2,206
5945,2007,12,1204
5946,2007,13,1302
5947,2007,15,1505
5948,2007,5,503
5949,2007,14,1401
5950,2007,13,1308
5951,2007,12,1218
5952,2007,7,703
5953,2007,13,1302
5954,2007,7,705
5955,2007,20,2012
5956,2007,17,1706
5957,2007,0,0
5958,2007,0,0
5959,2007,0,0
5960,2007,1,105
5961,2007,0,0
5962,2007,0,0
5963,2007,0,0
5964,2007,0,0
5965,2007,0,0
5966,2007,0,0
5967,2007,0,0
5968,2007,0,0
5969,2007,0,0
5970,2007,0,0
5971,2007,0,0
5972,2007,0,0
5973,2007,0,0
5974,2007,0,0
5975,2007,0,0
5976,2007,0,0
5977,2007,0,0
5978,2007,0,0
5979,2007,0,0
5980,2007,0,0
5981,2007,0,0
5982,2007,0,0
5983,2007,0,0
5984,2007,1,107
5985,2007,1,107
5986,2007,0,0
5987,2007,19,1929
5988,2007,13,1308
5989,2008,10,1003
5990,2008,15,1500
5991,2008,10,1002
5992,2008,5,503
5993,2008,12,1204
5994,2008,13,1300
5995,2008,10,1003
5996,2008,12,1200
5997,2008,12,1202
5998,2008,12,1210
5999,2008,12,1299
6000,2008,4,405
6001,2008,14,1401
6002,2008,12,1200
6003,2008,3,300
6004,2008,23,2300
6005,2008,12,1200
6006,2008,23,2300
6007,2007,9,900
6008,2008,4,403
6009,2007,4,499
6010,2008,6,604
6011,2008,13,1300
6012,2008,15,1599
6013,2008,10,1002
6014,2008,13,1300
6015,2008,18,1800
6016,2008,20,2000
6017,2008,10,1007
6018,2007,0,0
6019,2007,0,0
6020,2007,0,0
6021,2007,0,0
6022,2007,0,0
6023,2007,0,0
6024,2007,0,0
6025,2007,0,0
6026,2007,0,0
6027,2007,0,0
6028,2007,0,0
6029,2007,0,0
6030,2007,0,0
6031,2007,0,0
6032,2007,0,0
6033,2007,0,0
6034,2007,0,0
6035,2007,0,0
6036,2007,0,0
6037,2007,0,0
6038,2007,0,0
6039,2008,14,1400
6040,2007,0,0
6041,2007,0,0
6042,2007,6,699
6043,2008,20,2009
6044,2008,19,1929
6045,2008,6,602
6046,2007,20,2004
6047,2008,13,1304
6048,2008,6,604
6049,2008,9,900
6050,2008,2,206
6051,2008,13,1300
6052,2008,3,331
6053,2008,8,807
6054,2008,6,604
6055,2008,20,2001
6056,2008,19,1929
6057,2008,8,899
6058,2008,6,602
6059,2008,20,2001
6060,2008,20,2001
6061,2008,20,2001
6062,2008,9,900
6063,2008,15,1500
6064,2008,7,703
6065,2008,16,1619
6066,2008,10,1002
6067,2008,20,2002
6068,2008,21,2101
6069,2008,6,601
6070,2008,12,1204
6071,2008,13,1300
6072,2008,7,700
6073,2008,20,2001
6074,2008,19,1910
6075,2008,12,1203
6076,2008,15,1505
6077,2008,13,1304
6078,2008,17,1707
6079,2008,15,1520
6080,2008,19,1926
6081,2008,19,1926
6082,2008,13,1308
6083,2008,7,705
6084,2008,13,1305
6085,2008,8,800
6086,2008,3,302
6087,2008,13,1300
6088,2008,19,1910
6089,2008,8,807
6090,2008,19,1910
6091,2008,6,606
6092,2008,18,1800
6093,2008,12,1210
6094,2008,12,1299
6095,2008,20,2005
6096,2008,4,405
6097,2008,20,2011
6098,2008,2,206
6099,2008,12,1210
6100,2008,13,1308
6101,2008,6,600
6102,2008,1,107
6103,2008,3,300
6104,2008,17,1706
6105,2008,6,602
6106,2008,12,1210
6107,2008,15,1599
6108,2008,15,1520
6109,2008,19,1921
6110,2008,19,1927
6111,2008,10,1007
6112,2008,12,1210
6113,2008,21,2100
6114,2008,7,711
6115,2008,12,1210
6116,2008,2,200
6117,2008,13,1308
6118,2008,14,1406
6119,2008,8,801
6120,2008,8,801
6121,2008,3,398
6122,2008,1,107
6123,2008,15,1500
6124,2008,15,1500
6125,2008,15,1526
6126,2008,3,399
6127,2008,3,321
6128,2008,0,0
6129,2008,0,0
6130,2008,0,0
6131,2008,0,0
6132,2008,0,0
6133,2008,0,0
6134,2008,0,0
6135,2008,0,0
6136,2008,0,0
6137,2008,0,0
6138,2008,0,0
6139,2008,0,0
6140,2008,0,0
6141,2008,0,0
6142,2008,0,0
6143,2008,0,0
6144,2008,0,0
6145,2008,0,0
6146,2008,0,0
6147,2008,0,0
6148,2008,0,0
6149,2008,0,0
6150,2008,0,0
6151,2008,0,0
6152,2008,0,0
6153,2008,0,0
6154,2008,0,0
6155,2008,0,0
6156,2008,0,0
6157,2008,0,0
6158,2008,0,0
6159,2008,0,0
6160,2008,0,0
6161,2008,0,0
6162,2008,0,0
6163,2008,0,0
6164,2008,0,0
6165,2008,0,0
6166,2008,0,0
6167,2008,0,0
6168,2008,0,0
6169,2008,0,0
6170,2008,0,0
6171,2008,0,0
6172,2008,0,0
6173,2008,0,0
6174,2008,0,0
6175,2008,8,805
6176,2008,0,0
6177,2008,0,0
6178,2008,0,0
6179,2008,0,0
6180,2008,20,2004
6181,2008,1,107
6182,2008,7,705
6183,2008,16,1608
6184,2008,12,1204
6185,2008,20,2099
6186,2008,15,1500
6187,2008,21,2104
6188,2008,13,1300
6189,2008,12,1299
6190,2008,5,502
6191,2008,15,1505
6192,2008,5,502
6193,2008,12,1204
6194,2008,12,1205
6195,2008,14,1406
6196,2008,3,399
6197,2008,15,1520
6198,2008,19,1927
6199,2008,3,398
6200,2008,8,800
6201,2008,16,1699
6202,2008,5,503
6203,2008,5,502
6204,2008,3,321
6205,2008,10,1002
6206,2008,16,1608
6207,2008,3,302
6208,2008,9,900
6209,2008,12,1205
6210,2008,12,1299
6211,2008,14,1406
6212,2008,13,1302
6213,2008,20,2004
6214,2008,2,208
6215,2008,10,1002
6216,2008,14,1499
6217,2008,12,1201
6218,2008,2,208
6219,2008,5,502
6220,2008,10,1001
6221,2008,4,405
6222,2008,12,1208
6223,2008,18,1899
6224,2008,5,502
6225,2008,15,1500
6226,2008,13,1399
6227,2008,19,1921
6228,2008,16,1602
6229,2008,7,705
6230,2008,7,700
6231,2008,12,1299
6232,2008,5,502
6233,2008,13,1304
6234,2008,1,107
6235,2008,1,107
6236,2008,0,0
6237,2008,0,0
6238,2008,0,0
6239,2008,0,0
6240,2008,0,0
6241,2008,0,0
6242,2008,0,0
6243,2008,0,0
6244,2008,0,0
6245,2008,0,0
6246,2008,0,0
6247,2008,0,0
6248,2008,0,0
6249,2008,0,0
6250,2008,0,0
6251,2008,0,0
6252,2008,0,0
6253,2008,0,0
6254,2008,0,0
6255,2008,0,0
6256,2008,0,0
6257,2008,0,0
6258,2008,0,0
6259,2008,0,0
6260,2008,0,0
6261,2008,0,0
6262,2008,0,0
6263,2008,13,1304
6264,2008,12,1208
6265,2008,1,107
6266,2008,14,1406
6267,2008,10,1002
6268,2009,21,2100
6269,2009,15,1500
6270,2009,15,1599
6271,2009,2,208
6272,2009,3,302
6273,2009,2,208
6274,2009,15,1502
6275,2009,20,2099
6276,2009,7,700
6277,2009,7,700
6278,2009,12,1204
6279,2009,15,1521
6280,2009,15,1500
6281,2009,15,1522
6282,2009,15,1507
6283,2009,5,502
6284,2009,20,2099
6285,2009,13,1308
6286,2009,21,2199
6287,2009,5,506
6288,2009,13,1303
6289,2009,13,1304
6290,2009,12,1201
6291,2009,6,601
6292,2009,9,900
6293,2008,0,0
6294,2008,0,0
6295,2008,0,0
6296,2008,0,0
6297,2008,0,0
6298,2008,0,0
6299,2008,0,0
6300,2008,0,0
6301,2008,0,0
6302,2008,0,0
6303,2008,0,0
6304,2008,0,0
6305,2008,0,0
6306,2008,0,0
6307,2008,0,0
6308,2009,13,1300
6309,2008,0,0
6310,2008,0,0
6311,2008,0,0
6312,2008,0,0
6313,2008,0,0
6314,2008,0,0
6315,2008,0,0
6316,2008,0,0
6317,2008,0,0
6318,2008,0,0
6319,2008,13,1308
6320,2009,17,1707
6321,2009,12,1207
6322,2009,12,1207
6323,2009,13,1300
6324,2009,4,405
6325,2009,20,2001
6326,2009,20,2001
6327,2009,20,2001
6328,2009,20,2001
6329,2009,20,2001
6330,2009,9,900
6331,2009,6,601
6332,2009,12,1205
6333,2009,12,1204
6334,2009,1,107
6335,2009,19,1910
6336,2009,15,1502
6337,2009,6,600
6338,2009,6,600
6339,2009,13,1399
6340,2009,12,1204
6341,2009,2,208
6342,2009,20,2002
6343,2009,1,107
6344,2009,10,1003
6345,2009,13,1305
6346,2009,15,1500
6347,2009,21,2104
6348,2009,10,1003
6349,2009,5,503
6350,2009,10,1007
6351,2009,6,604
6352,2009,12,1204
6353,2009,10,1003
6354,2009,10,1007
6355,2009,13,1304
6356,2009,19,1925
6357,2009,13,1300
6358,2009,13,1308
6359,2009,17,1707
6360,2009,7,701
6361,2009,15,1502
6362,2009,7,701
6363,2009,13,1300
6364,2009,5,503
6365,2009,15,1501
6366,2009,12,1299
6367,2009,15,1525
6368,2009,5,503
6369,2009,3,342
6370,2009,10,1003
6371,2009,13,1300
6372,2009,8,800
6373,2009,14,1499
6374,2009,1,107
6375,2009,20,2012
6376,2009,13,1300
6377,2009,20,2001
6378,2009,12,1206
6379,2009,20,2001
6380,2009,19,1900
6381,2009,14,1400
6382,2009,1,107
6383,2009,13,1399
6384,2009,15,1599
6385,2009,12,1210
6386,2009,7,711
6387,2009,6,600
6388,2009,12,1200
6389,2009,20,2002
6390,2009,0,0
6391,2009,0,0
6392,2009,0,0
6393,2009,21,2100
6394,2009,0,0
6395,2009,0,0
6396,2009,0,0
6397,2009,0,0
6398,2009,0,0
6399,2009,0,0
6400,2009,0,0
6401,2009,0,0
6402,2009,0,0
6403,2009,0,0
6404,2009,0,0
6405,2009,0,0
6406,2009,0,0
6407,2009,0,0
6408,2009,0,0
6409,2009,0,0
6410,2009,0,0
6411,2009,0,0
6412,2009,0,0
6413,2009,0,0
6414,2009,0,0
6415,2009,0,0
6416,2009,0,0
6417,2009,0,0
6418,2009,19,1921
6419,2009,19,1921
6420,2009,19,1921
6421,2009,19,1921
6422,2009,19,1921
6423,2009,5,502
6424,2009,20,2099
6425,2009,7,705
6426,2009,0,0
6427,2009,0,0
6428,2009,0,0
6429,2009,0,0
6430,2009,0,0
6431,2009,0,0
6432,2009,0,0
6433,2009,0,0
6434,2009,0,0
6435,2009,0,0
6436,2009,0,0
6437,2009,0,0
6438,2009,0,0
6439,2009,0,0
6440,2009,0,0
6441,2009,0,0
6442,2009,0,0
6443,2009,0,0
6444,2009,0,0
6445,2009,0,0
6446,2009,0,0
6447,2009,0,0
6448,2009,0,0
6449,2009,0,0
6450,2009,0,0
6451,2009,0,0
6452,2009,13,1308
6453,2009,15,1523
6454,2009,19,1929
6455,2009,10,1007
6456,2009,21,2100
6457,2009,3,331
6458,2009,13,1305
6459,2009,10,1001
6460,2009,12,1210
6461,2009,6,603
6462,2009,14,1401
6463,2009,9,900
6464,2009,1,108
6465,2009,14,1499
6466,2009,1,107
6467,2009,3,333
6468,2009,7,705
6469,2009,13,1308
6470,2009,5,504
6471,2009,7,709
6472,2009,15,1599
6473,2009,3,342
6474,2009,12,1204
6475,2009,19,1921
6476,2009,19,1921
6477,2009,19,1921
6478,2009,19,1921
6479,2009,15,1599
6480,2009,12,1208
6481,2009,15,1502
6482,2009,20,2004
6483,2009,19,1921
6484,2009,20,2007
6485,2009,15,1500
6486,2009,20,2099
6487,2009,17,1799
6488,2009,6,602
6489,2009,1,107
6490,2009,8,802
6491,2009,15,1500
6492,2009,12,1204
6493,2009,15,1500
6494,2009,13,1300
6495,2009,6,600
6496,2009,7,704
6497,2009,19,1921
6498,2009,12,1210
6499,2009,12,1210
6500,2009,19,1921
6501,2009,20,2001
6502,2009,2,200
6503,2009,15,1525
6504,2009,9,900
6505,2009,20,2002
6506,2009,1,107
6507,2009,10,1003
6508,2009,1,101
6509,2009,1,107
6510,2009,1,107
6511,2009,1,107
6512,2009,5,506
6513,2009,0,0
6514,2009,0,0
6515,2009,0,0
6516,2009,0,0
6517,2009,0,0
6518,2009,0,0
6519,2009,0,0
6520,2009,0,0
6521,2009,0,0
6522,2009,0,0
6523,2009,0,0
6524,2009,0,0
6525,2009,0,0
6526,2009,0,0
6527,2009,0,0
6528,2009,0,0
6529,2009,0,0
6530,2009,0,0
6531,2009,0,0
6532,2009,0,0
6533,2009,0,0
6534,2009,0,0
6535,2009,0,0
6536,2009,0,0
6537,2009,0,0
6538,2009,0,0
6539,2009,0,0
6540,2009,6,602
6541,2009,2,200
6542,2009,5,503
6543,2009,6,604
6544,2009,1,107
6545,2009,20,2002
6546,2009,3,302
6547,2009,3,302
6548,2009,2,207
6549,2009,0,0
6550,2009,0,0
6551,2009,0,0
6552,2009,0,0
6553,2009,0,0
6554,2009,0,0
6555,2009,0,0
6556,2009,0,0
6557,2009,0,0
6558,2009,0,0
6559,2009,0,0
6560,2009,0,0
6561,2009,0,0
6562,2009,0,0
6563,2009,0,0
6564,2009,0,0
6565,2009,0,0
6566,2009,0,0
6567,2009,0,0
6568,2009,0,0
6569,2009,0,0
6570,2009,0,0
6571,2009,0,0
6572,2009,0,0
6573,2009,0,0
6574,2009,0,0
